sitename,address,city,dist,lat,lon
7-ELEVEN 真嘉店站,雲林縣斗南鎮南昌西路1號(近延平路二段/南昌西路口),雲林縣,斗南鎮,23.6724678,120.4758945
台糖北港加油站,雲林縣北港鎮華南路66號(近華南路/民權路口),雲林縣,北港鎮,23.5721164,120.3001859
全聯雲林北港店站,雲林縣北港鎮華勝路171號(近華勝路/文仁路口),雲林縣,北港鎮,23.5721164,120.3001859
中油古坑加油站,雲林縣古坑鄉中山路291號(近中山路/中山路243巷口),雲林縣,古坑鄉,23.6504,120.560309
中油台西加油站,雲林縣台西鄉中山路36號(近中山路/文化路口),雲林縣,台西鄉,23.6990134,120.2027083
全聯西螺福來店站,雲林縣西螺鎮中山路500號(近中山路/福來路口),雲林縣,西螺鎮,23.7987753,120.4500078
7-ELEVEN 星光店站,雲林縣西螺鎮公正路15號(近公正路/興農西路口),雲林縣,西螺鎮,23.7942783,120.4630113
西螺三井店站,雲林縣西螺鎮振興里119-1號(近振興/大同路口),雲林縣,西螺鎮,23.7886536,120.4732056
中油林內加油站,雲林縣林內鄉中正路532號(近中正路/中正路479巷口),雲林縣,林內鄉,23.7523798,120.6108553
家樂福虎尾店站,雲林縣虎尾鎮立新街96號(近立仁國小),雲林縣,虎尾鎮,23.7049897,120.4266946
台糖光明加油站,雲林縣虎尾鎮光明路105號(近虎尾鎮立圖書館),雲林縣,虎尾鎮,23.707717,120.4489277
Gogoro 虎尾光復門市站,雲林縣虎尾鎮光復路478號(近光復路/新興路口),雲林縣,虎尾鎮,23.7112292,120.4339742
全聯虎尾中正店站,雲林縣虎尾鎮林森路二段23號(近虎尾天后宮商店街),雲林縣,虎尾鎮,23.7074329,120.4311783
福懋虎尾加油站,雲林縣虎尾鎮廉使里文科路1131號(近文科路/光復路交叉口),雲林縣,虎尾鎮,23.7170363,120.4249726
中油虎尾新生路加油站,雲林縣虎尾鎮新生路155號(近新生路/新興路口),雲林縣,虎尾鎮,23.7071137,120.4359893
中油崙背加油站,雲林縣崙背鄉南陽村正義路123號(近崙背鄉公所),雲林縣,崙背鄉,23.7609348,120.3591228
全聯麥寮橋頭店站,雲林縣麥寮鄉橋頭村160號(近橋頭路/新民街口),雲林縣,麥寮鄉,23.7894076,120.2714642
中油義和加油站,雲林縣莿桐鄉三和37-5號(近埤源派出所),雲林縣,莿桐鄉,23.7554232,120.4967222
福懋中正加油站,雲林縣莿桐鄉埔子村中正路20號(近莿桐鄉農會),雲林縣,莿桐鄉,23.7560851,120.5044274
中油褒忠加油站,雲林縣褒忠鄉埔姜村三民路231號(近三民路/三民路233巷口),雲林縣,褒忠鄉,23.7015951,120.3164404
台亞大林加油站,嘉義縣大林鎮明華路48-9號(近民生北路/忠孝路口),嘉義縣,大林鎮,23.6040709,120.4542004
台灣高鐵嘉義站,嘉義縣太保市保鐵五路(近2號出入口),嘉義縣,太保市,23.4590227,120.3225133
福懋太保加油站,嘉義縣太保市春珠里春珠170號(近太保市衛生所),嘉義縣,太保市,23.4529577,120.3364275
福懋南亞加油站,嘉義縣太保市麻寮里北港路2段203-1號(近北港路二段/三合路交叉口),嘉義縣,太保市,23.4974511,120.3760431
中油嘉保加油站,嘉義縣太保市嘉朴東路1段116號(近嘉朴東路一段/太保五路口),嘉義縣,太保市,23.4583915,120.3050665
中油南靖加油站,嘉義縣水上鄉三鎮路101-1號(近嘉義縣政府消防局第二大隊水上分隊),嘉義縣,水上鄉,23.4198127,120.3890572
全家水上柳子林店站,嘉義縣水上鄉柳林村1500號(近水上鄉農會柳林辦事處),嘉義縣,水上鄉,23.4296769,120.4170377
福懋水上加油站,嘉義縣水上鄉粗溪村嘉朴路222號(近嘉朴路/水德路交叉口),嘉義縣,水上鄉,23.435308,120.393526
7-ELEVEN 豐收店站,嘉義縣民雄鄉大學路二段291號(近大學路二段/大民南路口),嘉義縣,民雄鄉,23.5619424,120.4613056
7-ELEVEN 友樂店站,嘉義縣民雄鄉建國路二段146-61號(近吳鳳科技大學),嘉義縣,民雄鄉,23.5374548,120.4361831
中油民雄加油站,嘉義縣民雄鄉建國路二段329號(近民雄鄉公所),嘉義縣,民雄鄉,23.550755,120.433503
全聯嘉義民雄店站,嘉義縣民雄鄉復興路226號(近復興路179巷交叉口),嘉義縣,民雄鄉,23.5594093,120.4266454
全聯嘉義朴子店站,嘉義縣朴子市大同路291號(近中央公路/中正路口),嘉義縣,朴子市,23.4614329,120.237026
Gogoro 朴子山通門市站,嘉義縣朴子市山通路202號(近山通路/文化北路口),嘉義縣,朴子市,23.4642832,120.2419946
全聯朴子文化店站,嘉義縣朴子市文化北路18號（近文化北路/開元路口）,嘉義縣,朴子市,23.4644522,120.2415261
福懋朴子加油站,嘉義縣朴子市安福里山通路2-8號(近朴子藝術公園),嘉義縣,朴子市,23.4464152,120.2570421
嘉義縣政府站,嘉義縣朴子市朴子三路口(近朴子三路與朴嘉路西段口),嘉義縣,朴子市,23.460239,120.288703
全聯嘉義梅山店站,嘉義縣梅山鄉中山路332﹑332-5號(近梅山鄉公所),嘉義縣,梅山鄉,23.5856757,120.5539602
中油梅山加油站,嘉義縣梅山鄉梅北村中山路746號(近中山路/三美庄口),嘉義縣,梅山鄉,23.5899757,120.5452868
7-ELEVEN 宮前店站,嘉義縣新港鄉宮前村新民路24鄰252號附1(近新民路/嘉民路口),嘉義縣,新港鄉,23.5565441,120.3469879
7-ELEVEN 三多利店站,屏東縣九如鄉九如路三段56號(近九如路三段/九如路三段62巷),屏東縣,九如鄉,22.7463483,120.491077
814生鮮超市屏東內埔店站,屏東縣內埔鄉內埔村中興路220號(近中興路/勝光路),屏東縣,內埔鄉,22.6146394,120.5706841
全聯內埔永光店站,屏東縣內埔鄉永光路3號(近學人路/永光路口),屏東縣,內埔鄉,22.6088409,120.5641535
全家內埔埔勝店站,屏東縣內埔鄉南寧路164-1號(近南寧路 / 中寧路),屏東縣,內埔鄉,22.6194393,120.5627403
中油內埔加油站,屏東縣內埔鄉南寧路422號(近南寧路/台一線路口),屏東縣,內埔鄉,22.6227142,120.5577071
全家車城風車店站,屏東縣車城鄉中山路2-1號(近中山路/福安路),屏東縣,車城鄉,22.0691812,120.7135955
HiLife 車城元寶店站,屏東縣車城鄉福安村忠孝路168號(近福安路與忠孝路交叉口),屏東縣,車城鄉,22.0702765,120.7104339
台糖土庫加油站,屏東縣里港鄉北安路1-36號 (近北安路/屏10號公路),屏東縣,里港鄉,22.822082,120.5064629
全聯屏東里港店站,屏東縣里港鄉鐵店路21-30.21-31號(近里港地政事務所),屏東縣,里港鄉,22.7776874,120.5005478
中油佳冬加油站,屏東縣佳冬鄉佳和路145號(近佳和路/佳豐路口),屏東縣,佳冬鄉,22.4173146,120.5441432
中油東港加油站,屏東縣東港鎮中正路一段85號(近東港國小),屏東縣,東港鎮,22.4717569,120.45507
Gogoro 東港光復門市站,屏東縣東港鎮光復路一段162號(近光復路一段/長春一路),屏東縣,東港鎮,22.4701905,120.458508
全家東港東光店站,屏東縣東港鎮長春二路206號(近長春二路/水源三街),屏東縣,東港鎮,22.4673065,120.4591884
八百屋東港店站,屏東縣東港鎮船頭路25-12號(近船頭路/沿海路口),屏東縣,東港鎮,22.4621528,120.463476
中油楓港加油站,屏東縣枋山鄉舊庄路53號(近枋山郵局),屏東縣,枋山鄉,22.199259,120.6894097
7-ELEVEN 維軒店站,屏東縣枋寮鄉中山路二段143號(近中山路二段與中正大路口),屏東縣,枋寮鄉,22.3824786,120.5956493
福懋林邊加油站,屏東縣林邊鄉中山路530號(近林邊交流道),屏東縣,林邊鄉,22.4426448,120.5083432
全聯長治潭頭店站,屏東縣長治鄉潭頭路86號(近潭頭路/頭路37巷口),屏東縣,長治鄉,22.6755345,120.5254434
全家長治交流店站,屏東縣長治鄉繁華村水源路195號(近水源路/中興路),屏東縣,長治鄉,22.6963341,120.5560228
中油南洲加油站,屏東縣南州鄉七塊村三民路270號(近三民路/新興路口),屏東縣,南州鄉,22.488602,120.501593
全聯屏東南州店站,"屏東縣南州鄉人和路1-2,1-3號(近南州郵局屏東56支局 )",屏東縣,南州鄉,22.4895991,120.5116438
中油中正加油站,屏東縣屏東市中正路375號(近義美食品),屏東縣,屏東市,22.685602,120.494546
Gogoro 屏東公園門市站,屏東縣屏東市中華路80號(近太平洋百貨屏東店),屏東縣,屏東市,22.6739421,120.4907417
家樂福屏東店站,屏東縣屏東市仁愛路188號(近平面機車停車場內),屏東縣,屏東市,22.6824698,120.4979512
Global Mall 屏東站,屏東縣屏東市仁愛路90號(近屏東女中),屏東縣,屏東市,22.6729913,120.4936323
千葉火鍋屏東店站,屏東縣屏東市太原路17-1號(近太原路/自由路口),屏東縣,屏東市,22.6836505,120.4851106
家樂福新屏店站,屏東縣屏東市台糖街3號(近台糖街/復興路口),屏東縣,屏東市,22.6634677,120.4888746
宏佳騰屏東光復路店站,屏東縣屏東市光復路45號(近光復路/中山路),屏東縣,屏東市,22.6694818,120.485901
全聯屏東林森店站,屏東縣屏東市自由路163號(近自由路/民生路路口),屏東縣,屏東市,22.6685616,120.4942724
PGO 屏東自由店站,屏東縣屏東市自由路487號(近自由路/信義路),屏東縣,屏東市,22.6829404,120.4909555
家樂福便利購屏東自由店站,屏東縣屏東市自由路618號(近自由路/洛陽街),屏東縣,屏東市,22.6833849,120.4829698
Gogoro 屏東和平服務中心站,屏東縣屏東市和平路459號(和平路/蘭州街),屏東縣,屏東市,22.6798523,120.4775388
中油忠孝路加油站,屏東縣屏東市忠孝路209-1號(近勝利路與內山公路),屏東縣,屏東市,22.6796821,120.4883404
台糖廣興加油站,屏東縣屏東市忠孝路323號(近忠孝路/敬軍路),屏東縣,屏東市,22.6938473,120.489534
台糖豐泰加油站,屏東縣屏東市海豐街231號(近海豐街/盛豐路),屏東縣,屏東市,22.7081364,120.5209025
HiLife 屏東崇朝店站,屏東縣屏東市崇朝一路160號(崇朝一路 / 崇朝路),屏東縣,屏東市,22.6885498,120.4754229
中油復興路加油站,屏東縣屏東市復興路261號(近屏東高工),屏東縣,屏東市,22.660946,120.487895
山隆屏東加油站,屏東縣屏東市華山里瑞光路三段202號(近瑞光路三段/中正路),屏東縣,屏東市,22.6917617,120.503006
HiLife 屏東豐光店站,屏東縣屏東市瑞光路二段212號(近瑞光路二段與興豐路交叉口),屏東縣,屏東市,22.6782145,120.508186
HiLife 屏東好豐年店站,屏東縣屏東市豐年街149號(近豐華街 / 豐年街),屏東縣,屏東市,22.6791318,120.5060375
中油領航加油站,屏東縣恆春鎮省北路500號,屏東縣,恆春鎮,22.0241541,120.743572
中油恆春加油站,屏東縣恆春鎮省北路7號(近僑勇國小),屏東縣,恆春鎮,22.0091647,120.7435936
中油墾丁加油站,屏東縣恆春鎮墾丁路402號(近墾丁大街),屏東縣,恆春鎮,21.9461889,120.7929232
中油崁頂加油站,屏東縣崁頂鄉崁頂村中正路251號(近中正路與屏68鄉道),屏東縣,崁頂鄉,22.5213684,120.5209157
中油小琉球加油站,屏東縣琉球鄉大福村和平路3巷33-7號(近和平路/屏202),屏東縣,琉球鄉,22.3322119,120.3717685
全聯屏東高樹店站,屏東縣高樹鄉信義路21號(近信義路/雙興路口),屏東縣,高樹鄉,22.8235563,120.5991107
中油新園加油站,屏東縣新園鄉內庄村興安路54號(近興安路/興中路口),屏東縣,新園鄉,22.5239667,120.4630986
美廉社屏東新園店站,屏東縣新園鄉南興路301號(近東港分局興龍派出所),屏東縣,新園鄉,22.4910134,120.4589357
台糖萬泰加油站,屏東縣萬丹鄉和平西路167號(近萬丹鄉鄉公所),屏東縣,萬丹鄉,22.5900248,120.4842108
中油萬丹加油站,屏東縣萬丹鄉萬丹路一段399號(近萬丹路一段與新全街),屏東縣,萬丹鄉,22.5933785,120.4885964
7-ELEVEN 丹榮店站,屏東縣萬丹鄉萬全村丹榮路625號(近丹榮路/和平東路口),屏東縣,萬丹鄉,22.5889413,120.4919347
中油萬巒加油站,屏東縣萬巒鄉中正路5-2號(近萬巒郵局),屏東縣,萬巒鄉,22.5702027,120.5638786
全聯屏東萬巒店站,屏東縣萬巒鄉褒忠路229-1號(近萬巒國王宮),屏東縣,萬巒鄉,22.5755225,120.5676094
Gogoro 屏東潮州門市站,屏東縣潮州鎮中山路177號(近台鐵潮州車站),屏東縣,潮州鎮,22.5496897,120.5375878
中油潮州加油站,屏東縣潮州鎮延平路217號(近中油快保中心),屏東縣,潮州鎮,22.556962,120.540054
順發3C潮州店站,屏東縣潮州鎮延平路255號(近延平路/德仁街),屏東縣,潮州鎮,22.557705,120.5400874
台亞麟洛交流道加油站,屏東縣麟洛鄉中山路27號(近麟洛國中),屏東縣,麟洛鄉,22.6429167,120.5333742
814生鮮超市屏東麟洛店站,屏東縣麟洛鄉麟趾村中正路58號(近中正路/復興街),屏東縣,麟洛鄉,22.6492852,120.5253259
7-ELEVEN 永盛店站,屏東縣鹽埔鄉鹽中村勝利路81之3號(近勝利路/中和路口),屏東縣,鹽埔鄉,22.7564256,120.5754542
中油玉里加油站,花蓮縣玉里鎮大同路219號(近玉里國中),花蓮縣,玉里鎮,23.3334286,121.3125147
台糖大進加油站,花蓮縣光復鄉大全村中山路一段232號(近花蓮觀光糖廠),花蓮縣,光復鄉,23.6534753,121.4177762
中油南埔加油站,花蓮縣吉安鄉中正路二段6號(近客家文化中心),花蓮縣,吉安鄉,23.9641034,121.5896462
7-ELEVEN 姐妹店站,花蓮縣吉安鄉吉安路五段262之1號(近吉安路五段/華南四街口),花蓮縣,吉安鄉,23.9535931,121.550277
7-ELEVEN 南濱店站,花蓮縣吉安鄉南濱路一段116號(南濱路一段/東海十街交叉口),花蓮縣,吉安鄉,23.955736,121.6012414
花蓮慈惠三街站,花蓮縣吉安鄉慈惠三街106號(近慈惠三街/慈惠三街105巷口),花蓮縣,吉安鄉,23.9771603,121.5873211
中油秀林和平加油站,花蓮縣秀林鄉和平村和平路32-1號(近和平電廠),花蓮縣,秀林鄉,24.310721,121.748189
中油太魯閣加油站,花蓮縣秀林鄉富世村154-1號(近東西橫貫公路牌坊),花蓮縣,秀林鄉,24.1938259,121.4913182
中油花蓮中山路加油站,花蓮縣花蓮市中山路752號(近花蓮慈濟醫院),花蓮縣,花蓮市,23.9959478,121.5950578
北基中央路加油站,花蓮縣花蓮市中央路4段568號(近中央路四段/十六股大道 交叉口),花蓮縣,花蓮市,24.0040795,121.6017672
全聯花蓮美崙店,花蓮縣花蓮市中美路113-6號(近中美路/順興路口),花蓮縣,花蓮市,23.9930353,121.6269832
Gogoro 花蓮中華門市站,花蓮縣花蓮市中華路266號(近花蓮文化創意產業園區),花蓮縣,花蓮市,23.9753498,121.6002404
中油港口加油站,花蓮縣花蓮市吉林路2號(近美崙國中),花蓮縣,花蓮市,23.9974347,121.6315959
全聯花蓮太昌店站,花蓮縣花蓮市建國路二段262.266號(近建國路二段/建華路口),花蓮縣,花蓮市,23.9942221,121.5709959
宏佳騰花蓮國聯店站,花蓮縣花蓮市國聯一路199號(近花蓮市中山公園),花蓮縣,花蓮市,23.9892509,121.6008576
中油富里加油站,花蓮縣富里鄉中興路85號(近中興路/中興路98巷交叉路口),花蓮縣,富里鄉,23.1829342,121.2522823
全家新城太魯閣店站,花蓮縣新城鄉新興路53號(近亞洲水泥),花蓮縣,新城鄉,24.1312707,121.6440147
家樂福花蓮店站,花蓮縣新城鄉嘉里路15號(近福德路/嘉里二街口),花蓮縣,新城鄉,24.0153428,121.6103034
全家新城民益店站,花蓮縣新城鄉嘉新路45號(近海星高級中學),花蓮縣,新城鄉,24.0070459,121.6141633
中油瑞穗加油站,花蓮縣瑞穗鄉瑞穗村2鄰中正南路一段105號(近中正南路一段/民權西路路口),花蓮縣,瑞穗鄉,23.4937706,121.3771048
中油壽豐加油站,花蓮縣壽豐鄉壽豐路一段1號(近壽豐鄉戶政事務所),花蓮縣,壽豐鄉,23.8677317,121.5088107
中油豐濱加油站,花蓮縣豐濱鄉豐濱村光豐路53號(近豐濱鄉公所),花蓮縣,豐濱鄉,23.6023053,121.52022
