"id","Date","Open","High","Low","Adj Close","Volume","Close","Tickers"
,"2017-07-11",208,212,207.5,176.31166076660156,33265000,212,"2330.TW"
,"2017-07-12",211,212.5,210.5,175.0641326904297,26426000,210.5,"2330.TW"
,"2017-07-13",212,216,211.5,178.3907928466797,50090000,214.5,"2330.TW"
,"2017-07-14",213,214.5,212,177.14328002929688,22335000,213,"2330.TW"
,"2017-07-17",215,215.5,211.5,177.14328002929688,21372000,213,"2330.TW"
,"2017-07-18",213,214,212,177.9749298095703,18613000,214,"2330.TW"
,"2017-07-19",212.5,215,212.5,178.3907928466797,20637000,214.5,"2330.TW"
,"2017-07-20",215,215.5,214,179.2224578857422,20770000,215.5,"2330.TW"
,"2017-07-21",214,215,213.5,177.9749298095703,15032000,214,"2330.TW"
,"2017-07-24",213.5,214.5,213,178.3907928466797,19972000,214.5,"2330.TW"
,"2017-07-25",214,214.5,213.5,177.9749298095703,13344000,214,"2330.TW"
,"2017-07-26",215,215,212.5,177.14328002929688,14684000,213,"2330.TW"
,"2017-07-27",213.5,216,213.5,179.2224578857422,23013000,215.5,"2330.TW"
,"2017-07-28",213,214,212.5,177.14328002929688,19724000,213,"2330.TW"
,"2017-07-31",211.5,214.5,211.5,178.3907928466797,19993000,214.5,"2330.TW"
,"2017-08-01",212.5,214,212,176.31166076660156,19704000,212,"2330.TW"
,"2017-08-02",214,216,214,179.6383056640625,27320000,216,"2330.TW"
,"2017-08-03",213,214,212.5,177.55908203125,25694000,213.5,"2330.TW"
,"2017-08-04",213.5,214,212.5,177.14328002929688,21831000,213,"2330.TW"
,"2017-08-07",213.5,216.5,213.5,179.6383056640625,21564000,216,"2330.TW"
,"2017-08-08",217.5,219,216,180.8857421875,25122000,217.5,"2330.TW"
,"2017-08-09",215,215.5,213.5,178.3907928466797,28050000,214.5,"2330.TW"
,"2017-08-10",215.5,215.5,212.5,177.9749298095703,26273000,214,"2330.TW"
,"2017-08-11",211,213.5,210.5,176.72750854492188,41417000,212.5,"2330.TW"
,"2017-08-14",213.5,214,210,175.47996520996094,29299000,211,"2330.TW"
,"2017-08-15",213,214.5,213,177.9749298095703,13512000,214,"2330.TW"
,"2017-08-16",214.5,214.5,211,177.14328002929688,25176000,213,"2330.TW"
,"2017-08-17",213.5,214,213,177.9749298095703,8334000,214,"2330.TW"
,"2017-08-18",212,213,211,176.72750854492188,13711000,212.5,"2330.TW"
,"2017-08-21",212.5,213,211.5,175.89578247070312,11882499,211.5,"2330.TW"
,"2017-08-22",213.5,214.5,213,178.3907928466797,14211415,214.5,"2330.TW"
,"2017-08-23",215.5,216,214,179.2224578857422,11589917,215.5,"2330.TW"
,"2017-08-24",216,217,215.5,180.46990966796875,15224842,217,"2330.TW"
,"2017-08-25",217.5,217.5,216,180.8857421875,10125387,217.5,"2330.TW"
,"2017-08-28",215,216.5,215,179.6383056640625,15236159,216,"2330.TW"
,"2017-08-29",216,216,215,179.6383056640625,16160161,216,"2330.TW"
,"2017-08-30",216,218,216,180.8857421875,19674310,217.5,"2330.TW"
,"2017-08-31",217.5,218,215.5,180.05413818359375,26434202,216.5,"2330.TW"
,"2017-09-01",215,217.5,215,180.05413818359375,17805405,216.5,"2330.TW"
,"2017-09-04",216.5,218,215.5,180.8857421875,15023185,217.5,"2330.TW"
,"2017-09-05",218,218,216.5,181.3015594482422,17357347,218,"2330.TW"
,"2017-09-06",216.5,218,216,180.46990966796875,16012662,217,"2330.TW"
,"2017-09-07",218,218.5,216,180.46990966796875,19135540,217,"2330.TW"
,"2017-09-08",217,218,216.5,181.3015594482422,25512045,218,"2330.TW"
,"2017-09-11",219,219.5,216.5,180.46990966796875,19026886,217,"2330.TW"
,"2017-09-12",219,219.5,217.5,182.13320922851562,21588321,219,"2330.TW"
,"2017-09-13",217.5,219,217.5,181.3015594482422,17555541,218,"2330.TW"
,"2017-09-14",218.5,219,217.5,181.71739196777344,18315567,218.5,"2330.TW"
,"2017-09-15",218.5,219,217,181.71739196777344,44551103,218.5,"2330.TW"
,"2017-09-18",219,220,218,182.54908752441406,17654705,219.5,"2330.TW"
,"2017-09-19",221.5,221.5,220,184.21237182617188,23410233,221.5,"2330.TW"
,"2017-09-20",221,222,220,184.21237182617188,20320237,221.5,"2330.TW"
,"2017-09-21",221,223,220,183.7965545654297,18645565,221,"2330.TW"
,"2017-09-22",221.5,222,218.5,181.71739196777344,21557370,218.5,"2330.TW"
,"2017-09-25",217.5,218.5,217,180.46990966796875,16876286,217,"2330.TW"
,"2017-09-26",217.5,218,214,177.9749298095703,23070901,214,"2330.TW"
,"2017-09-27",217.5,217.5,215,178.8065948486328,22590510,215,"2330.TW"
,"2017-09-28",215,216,213.5,177.9749298095703,31616062,214,"2330.TW"
,"2017-09-29",216,217.5,215.5,180.05413818359375,21380708,216.5,"2330.TW"
,"2017-10-02",219.5,220.5,218.5,183.38075256347656,27983551,220.5,"2330.TW"
,"2017-10-03",219,223,219,185.04403686523438,36679938,222.5,"2330.TW"
,"2017-10-05",222,225.5,222,186.70736694335938,23349939,224.5,"2330.TW"
,"2017-10-06",225,225.5,223.5,186.70736694335938,15642516,224.5,"2330.TW"
,"2017-10-11",226.5,233.5,226.5,193.77651977539062,63667562,233,"2330.TW"
,"2017-10-12",235,237.5,234.5,197.51890563964844,42390186,237.5,"2330.TW"
,"2017-10-13",237.5,237.5,234.5,197.51890563964844,23145071,237.5,"2330.TW"
,"2017-10-16",237.5,238,236,197.93475341796875,19964072,238,"2330.TW"
,"2017-10-17",238,238,235,195.8555908203125,17652304,235.5,"2330.TW"
,"2017-10-18",239.5,239.5,237,197.51890563964844,28886850,237.5,"2330.TW"
,"2017-10-19",239.5,241.5,239,198.76638793945312,23481776,239,"2330.TW"
,"2017-10-20",238,239.5,237.5,197.51890563964844,24722035,237.5,"2330.TW"
,"2017-10-23",239,240,238.5,198.76638793945312,15772559,239,"2330.TW"
,"2017-10-24",240,240,238,197.93475341796875,14975093,238,"2330.TW"
,"2017-10-25",238.5,239,237.5,197.93475341796875,16880187,238,"2330.TW"
,"2017-10-26",237,238,236,196.27145385742188,12959717,236,"2330.TW"
,"2017-10-27",237.5,240,237.5,198.76638793945312,17773541,239,"2330.TW"
,"2017-10-30",242,245,241.5,202.09304809570312,27784990,243,"2330.TW"
,"2017-10-31",243.5,245,241.5,202.09304809570312,22582013,243,"2330.TW"
,"2017-11-01",243.5,245,241.5,201.6772003173828,20389054,242.5,"2330.TW"
,"2017-11-02",242,242.5,240.5,200.4297332763672,15810342,241,"2330.TW"
,"2017-11-03",240.5,241,238.5,198.76638793945312,16528682,239,"2330.TW"
,"2017-11-06",243.5,244,239,199.18222045898438,21029415,239.5,"2330.TW"
,"2017-11-07",242,244,241.5,202.92469787597656,20200261,244,"2330.TW"
,"2017-11-08",243,243.5,242,201.6772003173828,14129103,242.5,"2330.TW"
,"2017-11-09",240.5,243,240,200.4297332763672,20313949,241,"2330.TW"
,"2017-11-10",240,242,239.5,200.0139617919922,14121296,240.5,"2330.TW"
,"2017-11-13",240,241.5,239.5,199.18222045898438,12087858,239.5,"2330.TW"
,"2017-11-14",241,241,239,199.59805297851562,16880176,240,"2330.TW"
,"2017-11-15",239,239.5,236,197.51890563964844,28720308,237.5,"2330.TW"
,"2017-11-16",238,240,237.5,197.93475341796875,16487172,238,"2330.TW"
,"2017-11-17",240.5,242.5,240.5,200.84556579589844,18676825,241.5,"2330.TW"
,"2017-11-20",241,241.5,238,198.35057067871094,16265271,238.5,"2330.TW"
,"2017-11-21",240,243,239.5,202.09304809570312,20513024,243,"2330.TW"
,"2017-11-22",244.5,244.5,242,201.2613983154297,26626431,242,"2330.TW"
,"2017-11-23",242,243.5,241.5,201.6772003173828,9346763,242.5,"2330.TW"
,"2017-11-24",242,244.5,241.5,202.92469787597656,11154453,244,"2330.TW"
,"2017-11-27",240,240,237,197.1031036376953,32247324,237,"2330.TW"
,"2017-11-28",234.5,235,233,194.60809326171875,44803178,234,"2330.TW"
,"2017-11-29",235,236,234.5,195.0239715576172,25762797,234.5,"2330.TW"
,"2017-11-30",226.5,230.5,226,187.95481872558594,109231770,226,"2330.TW"
,"2017-12-01",228.5,233.5,227.5,192.11314392089844,37446265,231,"2330.TW"
,"2017-12-04",232.5,234.5,231,194.60809326171875,21635032,234,"2330.TW"
,"2017-12-05",231,231,228.5,190.86566162109375,29664765,229.5,"2330.TW"
,"2017-12-06",228,229.5,226.5,188.78651428222656,32371690,227,"2330.TW"
,"2017-12-07",226.5,226.5,222.5,188.3706817626953,41343903,226.5,"2330.TW"
,"2017-12-08",231,231,224.5,188.78651428222656,37959260,227,"2330.TW"
,"2017-12-11",228.5,229,227,189.20233154296875,20649609,227.5,"2330.TW"
,"2017-12-12",229.5,229.5,225,189.20233154296875,21796584,227.5,"2330.TW"
,"2017-12-13",227.5,228,226.5,188.78651428222656,17920331,227,"2330.TW"
,"2017-12-14",228,230.5,227.5,191.697265625,17193313,230.5,"2330.TW"
,"2017-12-15",228.5,230,226.5,191.281494140625,42625779,230,"2330.TW"
,"2017-12-18",227,228,226.5,188.78651428222656,14564664,227,"2330.TW"
,"2017-12-19",226.5,228.5,224,187.1232147216797,25714129,225,"2330.TW"
,"2017-12-20",225,225.5,223.5,186.70736694335938,26289333,224.5,"2330.TW"
,"2017-12-21",226.5,227,224.5,187.1232147216797,18558164,225,"2330.TW"
,"2017-12-22",225,227.5,224,189.20233154296875,19036483,227.5,"2330.TW"
,"2017-12-25",228,229.5,226.5,190.03399658203125,4579675,228.5,"2330.TW"
,"2017-12-26",229,229,225,187.95481872558594,13755843,226,"2330.TW"
,"2017-12-27",225,226,225,187.1232147216797,12515245,225,"2330.TW"
,"2017-12-28",226.5,228,225,187.95481872558594,24304371,226,"2330.TW"
,"2017-12-29",227.5,230,226.5,190.86566162109375,25007443,229.5,"2330.TW"
,"2018-01-02",231.5,232.5,231,193.36062622070312,18055269,232.5,"2330.TW"
,"2018-01-03",236,238,235.5,197.1031036376953,29308091,237,"2330.TW"
,"2018-01-04",240,240,236.5,199.18222045898438,29096613,239.5,"2330.TW"
,"2018-01-05",240,240,238,199.59805297851562,22438255,240,"2330.TW"
,"2018-01-08",242,242.5,240.5,201.2613983154297,20233692,242,"2330.TW"
,"2018-01-09",242,242,239.5,201.2613983154297,19043123,242,"2330.TW"
,"2018-01-10",241.5,242,236,196.68728637695312,23631220,236.5,"2330.TW"
,"2018-01-11",235,236,232.5,195.4397735595703,30446338,235,"2330.TW"
,"2018-01-12",234.5,238,233.5,197.1031036376953,21513291,237,"2330.TW"
,"2018-01-15",240,240,238,199.59805297851562,27476533,240,"2330.TW"
,"2018-01-16",240,240.5,238,200.0139617919922,21691632,240.5,"2330.TW"
,"2018-01-17",240.5,243,239,201.2613983154297,38046119,242,"2330.TW"
,"2018-01-18",245,250,245,206.66717529296875,49896952,248.5,"2330.TW"
,"2018-01-19",253.5,255.5,251.5,212.48878479003906,50549292,255.5,"2330.TW"
,"2018-01-22",257.5,262,257,217.478759765625,43400509,261.5,"2330.TW"
,"2018-01-23",262.5,266,262.5,221.22119140625,33527444,266,"2330.TW"
,"2018-01-24",263,263,256.5,214.5679473876953,41874813,258,"2330.TW"
,"2018-01-25",258,264,256.5,214.5679473876953,44643756,258,"2330.TW"
,"2018-01-26",256.5,257.5,253.5,212.0729217529297,39555523,255,"2330.TW"
,"2018-01-29",259,261.5,255,214.98374938964844,30071234,258.5,"2330.TW"
,"2018-01-30",256,257.5,252.5,210.40963745117188,36860591,253,"2330.TW"
,"2018-01-31",253,257.5,252,212.0729217529297,44136808,255,"2330.TW"
,"2018-02-01",257.5,261,257,215.8154296875,30559457,259.5,"2330.TW"
,"2018-02-02",259,260,255,215.8154296875,25707560,259.5,"2330.TW"
,"2018-02-05",251,254.5,250.5,210.40963745117188,45594379,253,"2330.TW"
,"2018-02-06",242.5,243.5,234,198.76638793945312,102409048,239,"2330.TW"
,"2018-02-07",245,245.5,239.5,199.59805297851562,80063178,240,"2330.TW"
,"2018-02-08",239.5,242,238,198.35057067871094,30989550,238.5,"2330.TW"
,"2018-02-09",230,233,228.5,193.36062622070312,65735265,232.5,"2330.TW"
,"2018-02-12",235.5,237.5,235,196.68728637695312,35635236,236.5,"2330.TW"
,"2018-02-21",244.5,244.5,242,201.6772003173828,71504174,242.5,"2330.TW"
,"2018-02-22",244,244,239,199.18222045898438,39239993,239.5,"2330.TW"
,"2018-02-23",241,245,241,203.75637817382812,26985776,245,"2330.TW"
,"2018-02-26",247,247.5,245,205.0038604736328,35901810,246.5,"2330.TW"
,"2018-02-27",250.5,250.5,246,204.58802795410156,40818119,246,"2330.TW"
,"2018-03-01",244,245,242,202.09304809570312,39719984,243,"2330.TW"
,"2018-03-02",240,241,238.5,199.59805297851562,35139170,240,"2330.TW"
,"2018-03-05",242.5,243,240.5,200.84556579589844,27337846,241.5,"2330.TW"
,"2018-03-06",245.5,250,245.5,207.9146728515625,34890780,250,"2330.TW"
,"2018-03-07",248,248.5,246,205.41970825195312,30391219,247,"2330.TW"
,"2018-03-08",249.5,251.5,249,207.4988250732422,20645694,249.5,"2330.TW"
,"2018-03-09",250,251,248.5,208.3304901123047,19831063,250.5,"2330.TW"
,"2018-03-12",252,255,251.5,211.2412872314453,24492615,254,"2330.TW"
,"2018-03-13",255.5,259,255,215.3995819091797,33756883,259,"2330.TW"
,"2018-03-14",256.5,257.5,255.5,213.73629760742188,23772838,257,"2330.TW"
,"2018-03-15",258,258,255,212.0729217529297,19396493,255,"2330.TW"
,"2018-03-16",253,256,249.5,212.0729217529297,62929326,255,"2330.TW"
,"2018-03-19",252.5,255.5,251,212.0729217529297,21440766,255,"2330.TW"
,"2018-03-20",253,254,251.5,210.40963745117188,21840151,253,"2330.TW"
,"2018-03-21",255,255,251,209.99378967285156,28976737,252.5,"2330.TW"
,"2018-03-22",254.5,254.5,249.5,209.16213989257812,27000668,251.5,"2330.TW"
,"2018-03-23",245,247,244,203.75637817382812,52498390,245,"2330.TW"
,"2018-03-26",241.5,244.5,241.5,202.50889587402344,36987945,243.5,"2330.TW"
,"2018-03-27",248,251,247,208.746337890625,31008260,251,"2330.TW"
,"2018-03-28",247.5,248,244,203.75637817382812,29637411,245,"2330.TW"
,"2018-03-29",243,247,242.5,202.92469787597656,36165345,244,"2330.TW"
,"2018-03-30",247.5,249.5,246,204.58802795410156,16996346,246,"2330.TW"
,"2018-04-02",248.5,249,245,205.0038604736328,17696003,246.5,"2330.TW"
,"2018-04-03",243,244.5,242,202.92469787597656,35813944,244,"2330.TW"
,"2018-04-09",248,248,243.5,203.75637817382812,34694824,245,"2330.TW"
,"2018-04-10",244.5,249,243.5,204.1721649169922,25156994,245.5,"2330.TW"
,"2018-04-11",246.5,248.5,246.5,206.2513427734375,21607935,248,"2330.TW"
,"2018-04-12",248.5,248.5,244,203.75637817382812,20409657,245,"2330.TW"
,"2018-04-13",246,246,244,203.3405303955078,19742548,244.5,"2330.TW"
,"2018-04-16",243,244,242,202.50889587402344,18350139,243.5,"2330.TW"
,"2018-04-17",243,243.5,237.5,197.93475341796875,42756389,238,"2330.TW"
,"2018-04-18",239.5,241.5,236.5,197.93475341796875,42500048,238,"2330.TW"
,"2018-04-19",242,244.5,241,203.3405303955078,31901989,244.5,"2330.TW"
,"2018-04-20",228,231.5,228,190.44981384277344,128452087,229,"2330.TW"
,"2018-04-23",226.5,227.5,225,188.3706817626953,71009975,226.5,"2330.TW"
,"2018-04-24",225,227.5,225,188.78651428222656,40967892,227,"2330.TW"
,"2018-04-25",225.5,226,224,187.1232147216797,46771110,225,"2330.TW"
,"2018-04-26",225,225.5,221,184.6282196044922,48023557,222,"2330.TW"
,"2018-04-27",225,225.5,221,185.87570190429688,34174459,223.5,"2330.TW"
,"2018-04-30",224.5,228,222.5,188.78651428222656,28500789,227,"2330.TW"
,"2018-05-02",227,227.5,222.5,185.45986938476562,38167942,223,"2330.TW"
,"2018-05-03",221,222.5,220,183.38075256347656,31690731,220.5,"2330.TW"
,"2018-05-04",221,224,220.5,185.45986938476562,27208722,223,"2330.TW"
,"2018-05-07",225,225.5,221.5,185.87570190429688,23268759,223.5,"2330.TW"
,"2018-05-08",224,228.5,223.5,189.61819458007812,40324763,228,"2330.TW"
,"2018-05-09",228.5,232,228.5,190.86566162109375,33778934,229.5,"2330.TW"
,"2018-05-10",231,231.5,229,190.86566162109375,27530377,229.5,"2330.TW"
,"2018-05-11",232,234,230.5,193.77651977539062,30693910,233,"2330.TW"
,"2018-05-14",234.5,234.5,232.5,193.77651977539062,19921437,233,"2330.TW"
,"2018-05-15",233.5,234,229.5,191.697265625,23771769,230.5,"2330.TW"
,"2018-05-16",229.5,230.5,228.5,191.697265625,14409556,230.5,"2330.TW"
,"2018-05-17",231,231.5,226.5,188.3706817626953,26852737,226.5,"2330.TW"
,"2018-05-18",225.5,227.5,223.5,185.87570190429688,27664541,223.5,"2330.TW"
,"2018-05-21",225,230,225,190.44981384277344,16127815,229,"2330.TW"
,"2018-05-22",230,233.5,229,190.44981384277344,22355097,229,"2330.TW"
,"2018-05-23",231.5,231.5,228.5,190.03399658203125,23062899,228.5,"2330.TW"
,"2018-05-24",229.5,230,228.5,190.44981384277344,12996610,229,"2330.TW"
,"2018-05-25",228.5,229.5,228,190.03399658203125,15971294,228.5,"2330.TW"
,"2018-05-28",229.5,230,226.5,188.78651428222656,16373270,227,"2330.TW"
,"2018-05-29",226.5,226.5,223.5,187.1232147216797,23764776,225,"2330.TW"
,"2018-05-30",224,224,220.5,183.7965545654297,49163788,221,"2330.TW"
,"2018-05-31",221.5,224,220.5,186.29153442382812,96069458,224,"2330.TW"
,"2018-06-01",224.5,226.5,224,186.29153442382812,27617994,224,"2330.TW"
,"2018-06-04",227.5,229,227,190.44981384277344,25959480,229,"2330.TW"
,"2018-06-05",230,230,226.5,190.44981384277344,26534884,229,"2330.TW"
,"2018-06-06",229,230,227,191.281494140625,24767441,230,"2330.TW"
,"2018-06-07",231,231.5,228,191.281494140625,24958266,230,"2330.TW"
,"2018-06-08",229,229,226,188.78651428222656,23548851,227,"2330.TW"
,"2018-06-11",226.5,227,225,187.95481872558594,21696933,226,"2330.TW"
,"2018-06-12",225,229,224,190.44981384277344,29501260,229,"2330.TW"
,"2018-06-13",229,232,228,192.9447784423828,28944970,232,"2330.TW"
,"2018-06-14",230,230,226.5,188.3706817626953,33408041,226.5,"2330.TW"
,"2018-06-15",225,231,224,192.11314392089844,48059679,231,"2330.TW"
,"2018-06-19",225.5,226,224,187.1232147216797,56889624,225,"2330.TW"
,"2018-06-20",224.5,227.5,223.5,187.95481872558594,40708701,226,"2330.TW"
,"2018-06-21",227.5,228,226,188.3706817626953,31242557,226.5,"2330.TW"
,"2018-06-22",224.5,227.5,224,189.20233154296875,43581409,227.5,"2330.TW"
,"2018-06-25",220,220.5,218,187.90936279296875,45025211,218,"2330.TW"
,"2018-06-26",215.5,216,212.5,184.8925018310547,38446346,214.5,"2330.TW"
,"2018-06-27",216,216,212.5,183.5995330810547,39888414,213,"2330.TW"
,"2018-06-28",211,214.5,210,182.7375946044922,37940780,212,"2330.TW"
,"2018-06-29",212,217,212,186.61647033691406,34313680,216.5,"2330.TW"
,"2018-07-02",218.5,219,214,184.46148681640625,32449442,214,"2330.TW"
,"2018-07-03",215.5,218,213.5,184.8925018310547,28323220,214.5,"2330.TW"
,"2018-07-04",217,217.5,215.5,186.18548583984375,15212295,216,"2330.TW"
,"2018-07-05",214,215,213,184.8925018310547,18225416,214.5,"2330.TW"
,"2018-07-06",217.5,217.5,215,187.04739379882812,29033762,217,"2330.TW"
,"2018-07-09",219.5,223,218.5,190.92626953125,38734793,221.5,"2330.TW"
,"2018-07-10",223,224,222,191.35726928710938,20118957,222,"2330.TW"
,"2018-07-11",220,220,218,189.63330078125,19854690,220,"2330.TW"
,"2018-07-12",218,222,218,190.0643310546875,23666051,220.5,"2330.TW"
,"2018-07-13",222.5,224.5,222.5,193.51219177246094,29716311,224.5,"2330.TW"
,"2018-07-16",224.5,225,223.5,192.65020751953125,15819254,223.5,"2330.TW"
,"2018-07-17",222.5,223.5,221,190.92626953125,21548436,221.5,"2330.TW"
,"2018-07-18",223,224,222,192.21922302246094,39898658,223,"2330.TW"
,"2018-07-19",225.5,227,224.5,193.51219177246094,39661216,224.5,"2330.TW"
,"2018-07-20",235,237.5,233,204.7177734375,97969023,237.5,"2330.TW"
,"2018-07-23",239,245,238.5,207.7346954345703,52256877,241,"2330.TW"
,"2018-07-24",240,241.5,238.5,207.7346954345703,27239267,241,"2330.TW"
,"2018-07-25",239,241,239,207.3037567138672,20962512,240.5,"2330.TW"
,"2018-07-26",241,242.5,239.5,207.7346954345703,30606388,241,"2330.TW"
,"2018-07-27",242,244.5,241,210.75157165527344,27129646,244.5,"2330.TW"
,"2018-07-30",244.5,245.5,244,211.613525390625,22788730,245.5,"2330.TW"
,"2018-07-31",243.5,246,242,212.04454040527344,27059442,246,"2330.TW"
,"2018-08-01",247,248,246.5,213.7684783935547,29136161,248,"2330.TW"
,"2018-08-02",249,249.5,243.5,210.75157165527344,22402110,244.5,"2330.TW"
,"2018-08-03",246,248,245,212.90652465820312,24719097,247,"2330.TW"
,"2018-08-06",245,247,244,211.613525390625,22364568,245.5,"2330.TW"
,"2018-08-07",245,245.5,241.5,208.16567993164062,23992418,241.5,"2330.TW"
,"2018-08-08",245,247.5,244.5,213.3374786376953,24382432,247.5,"2330.TW"
,"2018-08-09",247,248,246,212.90652465820312,15128655,247,"2330.TW"
,"2018-08-10",246.5,247,244.5,211.1825714111328,15890492,245,"2330.TW"
,"2018-08-13",241.5,243,239,207.3037567138672,17881194,240.5,"2330.TW"
,"2018-08-14",245,245,242.5,209.88963317871094,17358913,243.5,"2330.TW"
,"2018-08-15",244.5,244.5,239.5,208.16567993164062,18473321,241.5,"2330.TW"
,"2018-08-16",238,241.5,238,206.01072692871094,19155966,239,"2330.TW"
,"2018-08-17",239.5,241,239,206.44171142578125,18324474,239.5,"2330.TW"
,"2018-08-20",239.5,240,238,206.44171142578125,16933437,239.5,"2330.TW"
,"2018-08-21",239,241,238.5,207.7346954345703,12014127,241,"2330.TW"
,"2018-08-22",241.5,242.5,240.5,208.59666442871094,12614240,242,"2330.TW"
,"2018-08-23",243,244.5,243,210.75157165527344,14839240,244.5,"2330.TW"
,"2018-08-24",245.5,246,243,209.88963317871094,14355943,243.5,"2330.TW"
,"2018-08-27",246,246.5,244.5,211.1825714111328,15152299,245,"2330.TW"
,"2018-08-28",248.5,250,248,215.06141662597656,36792531,249.5,"2330.TW"
,"2018-08-29",253.5,259,253.5,223.25013732910156,56993182,259,"2330.TW"
,"2018-08-30",264.5,268,262.5,227.12901306152344,48957808,263.5,"2330.TW"
,"2018-08-31",257.5,259,254,220.66421508789062,69069506,256,"2330.TW"
,"2018-09-03",259,260,256.5,221.52622985839844,26720905,257,"2330.TW"
,"2018-09-04",258.5,259.5,255.5,221.9571990966797,34304615,257.5,"2330.TW"
,"2018-09-05",260,264.5,259,227.55996704101562,44864459,264,"2330.TW"
,"2018-09-06",268,268,261,224.97406005859375,35698488,261,"2330.TW"
,"2018-09-07",263,264,260.5,227.55996704101562,38663728,264,"2330.TW"
,"2018-09-10",266.5,266.5,262.5,227.99099731445312,41659795,264.5,"2330.TW"
,"2018-09-11",263,263.5,258,224.1121063232422,34350276,260,"2330.TW"
,"2018-09-12",261,262,258,224.54307556152344,37885965,260.5,"2330.TW"
,"2018-09-13",260,260,253.5,219.80223083496094,37576180,255,"2330.TW"
,"2018-09-14",257,261.5,257,224.97406005859375,37903219,261,"2330.TW"
,"2018-09-17",262.5,262.5,257,222.38818359375,24765758,258,"2330.TW"
,"2018-09-18",256.5,257,254,219.37127685546875,33960152,254.5,"2330.TW"
,"2018-09-19",258,260,257,222.38818359375,59227711,258,"2330.TW"
,"2018-09-20",261.5,261.5,257.5,224.1121063232422,29649071,260,"2330.TW"
,"2018-09-21",261.5,261.5,258,225.40509033203125,35012974,261.5,"2330.TW"
,"2018-09-25",261.5,264,260.5,227.12901306152344,24397062,263.5,"2330.TW"
,"2018-09-26",263,263.5,261,227.12901306152344,24859115,263.5,"2330.TW"
,"2018-09-27",264,266,262,228.4219512939453,38495371,265,"2330.TW"
,"2018-09-28",266,266,260,226.26702880859375,39626486,262.5,"2330.TW"
,"2018-10-01",262,264,261,226.6980438232422,22254380,263,"2330.TW"
,"2018-10-02",262,263,257,221.9571990966797,38391491,257.5,"2330.TW"
,"2018-10-03",257.5,260,257,224.1121063232422,25228536,260,"2330.TW"
,"2018-10-04",257,257.5,254,218.94029235839844,36408727,254,"2330.TW"
,"2018-10-05",250,253,248.5,215.492431640625,40204660,250,"2330.TW"
,"2018-10-08",245.5,246.5,241,209.88963317871094,50876958,243.5,"2330.TW"
,"2018-10-09",243.5,245,242,210.32058715820312,28905345,244,"2330.TW"
,"2018-10-11",233.5,233.5,227,196.09808349609375,94589657,227.5,"2330.TW"
,"2018-10-12",231,237,229,204.2868194580078,47175769,237,"2330.TW"
,"2018-10-15",234,234,230.5,198.6839599609375,42168280,230.5,"2330.TW"
,"2018-10-16",229.5,237,229,204.2868194580078,37818077,237,"2330.TW"
,"2018-10-17",241.5,243,238,205.57974243164062,42494858,238.5,"2330.TW"
,"2018-10-18",238,239,235.5,203.85585021972656,25676430,236.5,"2330.TW"
,"2018-10-19",231,236.5,230,203.4248504638672,28358460,236,"2330.TW"
,"2018-10-22",232.5,238,231.5,204.2868194580078,29275777,237,"2330.TW"
,"2018-10-23",232,234,230,198.25302124023438,32827745,230,"2330.TW"
,"2018-10-24",230,231,227,197.82203674316406,44321950,229.5,"2330.TW"
,"2018-10-25",220.5,222,219.5,189.20236206054688,75524118,219.5,"2330.TW"
,"2018-10-26",223,224,217,190.4952850341797,38439644,221,"2330.TW"
,"2018-10-29",223,224,221,191.78823852539062,18463792,222.5,"2330.TW"
,"2018-10-30",221,225,220.5,192.21922302246094,28877931,223,"2330.TW"
,"2018-10-31",228,234,228,201.70086669921875,57283201,234,"2330.TW"
,"2018-11-01",236,237,233,202.99383544921875,41974797,235.5,"2330.TW"
,"2018-11-02",236.5,236.5,233.5,203.85585021972656,30722361,236.5,"2330.TW"
,"2018-11-05",233,235.5,232,202.5628662109375,25452065,235,"2330.TW"
,"2018-11-06",234,235.5,232.5,202.1319122314453,30468176,234.5,"2330.TW"
,"2018-11-07",233,236,232.5,201.70086669921875,34424652,234,"2330.TW"
,"2018-11-08",237.5,237.5,236,203.85585021972656,24739146,236.5,"2330.TW"
,"2018-11-09",234.5,234.5,231,199.114990234375,23219081,231,"2330.TW"
,"2018-11-12",230,234.5,230,199.54598999023438,23228445,231.5,"2330.TW"
,"2018-11-13",224.5,228,224.5,196.09808349609375,36104127,227.5,"2330.TW"
,"2018-11-14",230,231,228.5,196.96006774902344,20028279,228.5,"2330.TW"
,"2018-11-15",229.5,232,228.5,199.114990234375,22072228,231,"2330.TW"
,"2018-11-16",229,229,225,194.80511474609375,46738909,226,"2330.TW"
,"2018-11-19",225,225,221,191.35726928710938,48944754,222,"2330.TW"
,"2018-11-20",219,220.5,218,187.90936279296875,41569756,218,"2330.TW"
,"2018-11-21",214.5,220,214,188.7713165283203,35206343,219,"2330.TW"
,"2018-11-22",221.5,222,219,188.7713165283203,21929610,219,"2330.TW"
,"2018-11-23",220.5,220.5,217,188.34034729003906,14883334,218.5,"2330.TW"
,"2018-11-26",219,224,218.5,192.21922302246094,30599804,223,"2330.TW"
,"2018-11-27",220,224.5,219,193.08120727539062,26584349,224,"2330.TW"
,"2018-11-28",222.5,227,222,195.2361297607422,24429026,226.5,"2330.TW"
,"2018-11-29",231.5,231.5,229,197.3910369873047,44383207,229,"2330.TW"
