sitename,lon,lat,address,city,dist
Gogoro 蘆洲中原門市店站,121.461656,25.083592,台灣新北市蘆洲區中原路7號,新北市,蘆洲區
Gogoro 鳳山五甲門市站,120.356744,22.620788,台灣高雄市鳳山區南門(兵仔市),高雄市,鳳山區
南投縣南投市公所站(多站),120.686976,23.911492,台灣南投縣南投市玉井街17號,南投縣,南投市
台南市南區萬年三街機車停車場站,120.187187,22.934257,台灣台南市南區明興路925巷146弄52號,台南市,南區
西歐桃園中山加油站,121.26598,24.975859,台灣桃園市桃園區中山路1536號,桃園市,桃園區
新北市中和公園站(多站),121.513233,24.999397,台灣新北市中和區安平路197號,新北市,中和區
全聯台中北屯店站,120.695583,24.167673,台灣台中市北屯區北屯路289-2號,台中市,北屯區
新北市三峽國小地下停車場站,121.367467,24.934933,台灣新北市三峽區中山路60號,新北市,三峽區
新北市養工處新莊思源路站(多站),121.459658,25.056104,台灣新北市新莊區思源路505號,新北市,新莊區
臺中市廣停二停車場站(多站),120.608706,24.106058,台灣台中市烏日區三榮三路118-128號,台中市,烏日區
新北市六張公園站(多站),121.493912,25.069906,台灣新北市三重區六張街66號2樓,新北市,三重區
中油蘇澳加油站(多站),121.847155,24.59617,台灣宜蘭縣蘇澳鎮中原路397號,宜蘭縣,蘇澳鎮
全家沙鹿正英店站(多站),120.580386,24.20982,台灣台中市沙鹿區正英路399號,台中市,沙鹿區
中油八里加油站,121.42297,25.158857,台灣新北市八里區中山路一段1號,新北市,八里區
全聯平鎮環南店站,121.218551,24.940482,台灣桃園市平鎮區環南路三段71號,桃園市,平鎮區
7-ELEVEN 聖華店站,120.93236,24.84112,台灣新竹市北區西濱路一段401號,新竹市,北區
日月亭廣明二站(多站),121.21426,24.95508,台灣桃園市中壢區廣明路139號,桃園市,中壢區
全聯白河國泰店站,120.412931,23.348053,台灣台南市白河區國泰路127號,台南市,白河區
eReady 新莊思源店站(多站),121.459666,25.047207,台灣新北市新莊區思源路245號,新北市,新莊區
全聯新竹武陵店站,120.967768,24.820544,台灣新竹市北區武陵路157-1號,新竹市,北區
Gogoro 蘆洲三民服務中心站,121.470657,25.087825,台灣新北市蘆洲區三民路144號,新北市,蘆洲區
Gogoro 台中公益門市站,120.660591,24.150771,台灣台中市西區公益路199號,台中市,西區
新北市四維公園地下停車場站,121.463922,25.025689,台灣新北市板橋區四維路177巷3弄6號,新北市,板橋區
台電楓港服務所站,120.691541,22.190412,台灣屏東縣枋山鄉德隆路12號,屏東縣,枋山鄉
臺鐵竹中車站(多站),121.031859,24.781093,台灣新竹縣竹東鎮竹中路188號,新竹縣,竹東鎮
中油荒野加油站,121.046966,22.691188,台灣台東縣太麻里鄉2-2,台東縣,太麻里鄉
新北市福營休閒廣場站(多站),121.424266,25.023881,台灣新北市新莊區富國路176巷7號,新北市,新莊區
中油興化加油站,121.464616,25.044648,242台灣新北市新莊區復興路三段115號1 樓,新北市,新莊區
中油大城加油站,120.329561,23.86391,台灣彰化縣大城鄉魚寮路50號,彰化縣,大城鄉
Gogoro 中和員山門市站(多站),121.481292,25.003016,台灣新北市中和區員山路316號,新北市,中和區
新竹士林市場站,120.96016,24.82087,台灣新竹市北區東大路二段477號,新竹市,北區
HiLife 中壢桃合店站,121.244508,24.997162,台灣桃園市中壢區合圳北路二段47號,桃園市,中壢區
淡江大學五虎崗停車場站(多站),121.453163,25.175233,台灣新北市淡水區英專路151號,新北市,淡水區
臺北市金湖路站(多站),121.601101,25.075923,台灣台北市內湖區金湖路268號,台北市,內湖區
華泰電子EMS站(多站),120.307546,22.721327,台灣高雄市楠梓區東三街6822號,高雄市,楠梓區
全聯永康大橋店站,120.230886,23.021062,台灣台南市永康區大橋二街218號,台南市,永康區
中油仁武加油站,120.344502,22.703342,台灣高雄市仁武區仁樂街2號,高雄市,仁武區
中油美得瑞里加油站,121.376592,23.515231,台灣花蓮縣瑞穗鄉30-8,花蓮縣,瑞穗鄉
台南市東區裕文圖書館停車場站,120.245843,22.982203,台灣台南市東區裕文路286號,台南市,東區
Gogoro 內湖西湖服務中心站,121.57188,25.082398,114台灣台北市內湖區內湖路一段411巷19弄17 樓3號,台北市,內湖區
7-ELEVEN 宮前店站,120.354365,23.555832,台灣嘉義縣新港鄉嘉民路164號,嘉義縣,新港鄉
中油明維加油站,120.688876,24.077081,台灣台中市大里區大峰路135號,台中市,大里區
中油鎮江加油站,121.194289,24.921711,台灣桃園市平鎮區南平路二段406之9號,桃園市,平鎮區
HiLife 彰縣彰花店站,120.552303,24.011307,台灣彰化縣花壇鄉中山路一段70號,彰化縣,花壇鄉
Gogoro 花蓮中華門市站(多站),121.600223,23.975269,台灣花蓮縣花蓮市台9丙線266號,花蓮縣,花蓮市
7-ELEVEN 宏旺店站(多站),120.688565,23.902807,台灣南投縣南投市復興路38號,南投縣,南投市
臺中市中華停車場站(多站),120.677917,24.148566,台灣台中市北區中華路一段225巷70弄4號,台中市,北區
應安168 永吉場停車場站(多站),121.570325,25.042337,110台灣台北市信義區永吉路120巷83 樓4號,台北市,信義區
中油茄拔加油站,120.327923,23.144619,台灣台南市善化區2-30號,台南市,善化區
家樂福桂林店站(多站),121.505378,25.038158,台灣台北市萬華區桂林路1號,台北市,萬華區
全家新竹龍山店站,121.012326,24.788816,台灣新竹市東區龍山東路230號,新竹市,東區
中油美濃加油站,120.546963,22.894087,台灣高雄市美濃區成功路137號,高雄市,美濃區
新北市中角灣站,121.633296,25.239515,台灣新北市金山區海興路180-3號,新北市,金山區
全聯內埔永光店站,120.564469,22.608832,台灣屏東縣內埔鄉永光路6號,屏東縣,內埔鄉
HiLife 烏日成中店站,120.590445,24.113818,台灣台中市烏日區中山路三段548號,台中市,烏日區
全家台南大興店站,120.182912,23.009285,台灣台南市北區大興街398號,台南市,北區
全聯彰化彰安店站,120.534445,24.064469,台灣彰化縣彰化市中正路二段828號,彰化縣,彰化市
花蓮國安郵局站(多站),121.603961,23.984192,台灣花蓮縣花蓮市中山路408號,花蓮縣,花蓮市
高雄市都發局鼎金後路站(多站),120.321696,22.673114,台灣高雄市三民區鼎金後路566號,高雄市,三民區
家樂福桃園店站,121.306213,25.024363,台灣桃園市桃園區春日路1593號,桃園市,桃園區
中油大林中正路加油站,120.461182,23.609991,台灣嘉義縣大林鎮中正路801號,嘉義縣,大林鎮
中油台中中正加油站,120.537737,24.252833,台灣台中市梧棲區港埠路二段68號,台中市,梧棲區
振興公園地下停車場B1F站(多站),121.523261,25.118785,台灣台北市北投區天母西路112號,台北市,北投區
中油梅山加油站,120.545367,23.58987,台灣嘉義縣梅山鄉中山路746號,嘉義縣,梅山鄉
中油柑園南榮加油站(多站),121.288727,25.057573,台灣桃園市蘆竹區南山路一段317號,桃園市,蘆竹區
中油大潮州加油站,120.516407,22.574498,台灣屏東縣竹田鄉大成路35號,屏東縣,竹田鄉
西湖公園站(多站),121.57061,25.083971,114台灣台北市內湖區內湖路一段411巷68 樓26號,台北市,內湖區
臺北市災害應變中心地下停車場B1F站,121.565942,25.029023,110台灣台北市信義區莊敬路391巷11弄2 樓7號,台北市,信義區
山隆員林加油站(多站),120.566004,23.951055,台灣彰化縣員林市中山路一段399號,彰化縣,員林市
HiLife 鳳山文東店站(多站),120.368378,22.640711,台灣高雄市鳳山區文龍東路245號,高雄市,鳳山區
全家沙鹿金斗店站(多站),120.569034,24.216638,台灣台中市沙鹿區南斗路29號,台中市,沙鹿區
和春技術學院大寮校區站(多站),120.391586,22.634332,台灣高雄市大寮區和春技術學院大寮校區,高雄市,大寮區
楓康超市崇德店站,120.686197,24.191275,台灣台中市北屯區崇德路三段463號,台中市,北屯區
7-ELEVEN 誠安店站,121.550004,25.038854,106台灣台北市大安區敦化南路一段247巷12 樓3號,台北市,大安區
7-ELEVEN 鼎利店站,120.32895,22.96459,台灣台南市關廟區南雄路二段210號,台南市,關廟區
Gogoro 桃園藝文店站,121.305131,25.014391,台灣桃園市桃園區大興西路一段163號,桃園市,桃園區
7-ELEVEN 航發店站,120.650286,24.175841,台灣台中市西屯區河南路二段242號,台中市,西屯區
府前廣場地下停車場B1F站,121.563119,25.036104,台灣台北市信義區松壽路1號B1樓,台北市,信義區
中油田中加油站,120.591092,23.849777,台灣彰化縣田中鎮員集路一段765號,彰化縣,田中鎮
全聯八德大湳店站(多站),121.29478,24.961064,台灣桃園市八德區福國北街79號,桃園市,八德區
Gogoro 板橋南雅西服務中心站,121.451628,25.014535,台灣新北市板橋區南雅西路二段247號,新北市,板橋區
台北捷運劍南路站(多站),121.55456,25.08464,台灣台北市中山區敬業二路200號,台北市,中山區
臺鐵大慶車站(多站),120.647547,24.118577,台灣台中市南區建國南路一段68號,台中市,南區
中油中正三路加油站,120.310532,22.630478,台灣高雄市新興區中正三路9號,高雄市,新興區
臺中市廣民停車場站(多站),120.673561,24.139147,台灣台中市西區大明街17巷37號,台中市,西區
中油挖仔加油站,120.43538,23.95325,台灣彰化縣二林鎮二溪路七段554號,彰化縣,二林鎮
屏東縣大灣路停車場站,120.796424,21.944979,台灣屏東縣恆春鎮大灣路262之1號,屏東縣,恆春鎮
7-ELEVEN 亮亞店站(多站),121.2578,25.020779,台灣桃園市蘆竹區大福路189號,桃園市,蘆竹區
中油申昌加油站,120.712752,24.569936,台灣苗栗縣後龍鎮中山路197號,苗栗縣,後龍鎮
全家路竹竹東店站,120.257211,22.864854,台灣高雄市路竹區中山路713號,高雄市,路竹區
全家新竹中華店站,120.952323,24.756943,台灣新竹市香山區五福路二段772號,新竹市,香山區
山隆林口加油站,121.383464,25.090349,台灣新北市林口區文化二路二段553號,新北市,林口區
新北市溪美立體停車場站(多站),121.490272,25.078156,台灣新北市三重區自強路四段55號,新北市,三重區
全家新健康店站,121.555217,25.053317,台灣台北市松山區南京東路四段133巷9弄2-2號,台北市,松山區
7-ELEVEN 明道店站,120.513172,23.869201,台灣彰化縣溪州鄉中山路四段627號,彰化縣,溪州鄉
長榮崇明停車場站,120.216129,22.982566,台灣台南市東區台南市東區,台南市,東區
HiLife 桃縣桃濱店站,121.030577,24.989052,台灣桃園市新屋區114縣道652號,桃園市,新屋區
中油永錡彭厝加油站,121.415669,24.971815,台灣新北市樹林區太平路395號,新北市,樹林區
中油潮州加油站,120.54029,22.557001,台灣屏東縣潮州鎮延平路226號,屏東縣,潮州鎮
全家台南三喜店站,120.178386,22.941226,台灣台南市南區喜樹路155號,台南市,南區
家樂福楠梓店站,120.291102,22.727367,台灣高雄市楠梓區藍田路288號,高雄市,楠梓區
新北市萬板高架橋下停車場站(多站),121.477644,25.025171,台灣新北市板橋區萬板路312巷310號,新北市,板橋區
臺鐵千甲車站,121.001892,24.807208,台灣新竹市東區千甲路131號千甲葡萄園(本地現採葡萄),新竹市,東區
新北市鷺江立體停車場站(多站),121.47674,25.086104,台灣新北市蘆洲區民權路26號,新北市,蘆洲區
臺中市永興停車場站(多站),120.681851,24.165032,台灣台中市北區太原路二段223號,台中市,北區
中油國賓加油站,120.18869,23.165475,台灣台南市佳里區1之9,台南市,佳里區
Gogoro 桃園中華門市店站,121.311672,24.991272,台灣桃園市桃園區統領百貨,桃園市,桃園區
中油萬隆加油站,121.539192,25.004494,台灣台北市文山區興隆路一段3號,台北市,文山區
三重後竹圍親子館站,121.491046,25.072145,台灣新北市三重區忠孝路一段57號,新北市,三重區
新北市慈化公園站(多站),121.488712,25.084536,台灣新北市三重區碧華街294巷25號,新北市,三重區
814生鮮超市龍泉店站(多站),120.600804,22.674976,台灣屏東縣內埔鄉榮民醫院,屏東縣,內埔鄉
中油千億加油站,121.197984,24.931689,台灣桃園市平鎮區快速路三段687號,桃園市,平鎮區
新北市新店高中地下停車場站(多站),121.534401,24.974688,台灣新北市新店區三民路165號,新北市,新店區
新北市仁信段平面停車場站(多站),121.495959,25.078995,台灣新北市三重區仁愛街225巷7弄33號,新北市,三重區
中油官田工業區加油站,120.322963,23.210508,台灣台南市官田區工業路23之1號,台南市,官田區
7-ELEVEN 亮宏店站,120.347648,22.641637,台灣高雄市鳳山區文衡路558號1F,高雄市,鳳山區
全家土城頂埔店站,121.414774,24.95681,台灣新北市土城??山公路262號,新北市,土城區
宏佳騰嘉義興業西店站,120.44584,23.468395,台灣嘉義市西區興業西路19號,嘉義市,西區
全家土城新亞店站,121.433338,24.971136,台灣新北市土城區亞洲路57號,新北市,土城區
臺中市東區區公所站(多站),120.703963,24.137038,台灣台中市東區長福路196號,台中市,東區
中油潭子加油站,120.708372,24.231314,台灣台中市潭子區中山路三段409號,台中市,潭子區
中油台糖龍林加油站,120.327562,23.719955,台灣雲林縣褒忠鄉46-18,雲林縣,褒忠鄉
深坑帝品苑前停車場站(多站),121.602151,25.003395,台灣新北市深坑區106縣道159號,新北市,深坑區
新北市臺北大學特定區停一停車場站(多站),121.378491,24.945283,台灣新北市樹林區大義路216號,新北市,樹林區
台亞精武加油站,120.706069,24.148027,台灣台中市東區東英路697號,台中市,東區
花蓮市公所站(多站),121.606733,23.982203,台灣花蓮縣花蓮市林森路254號,花蓮縣,花蓮市
全聯台南裕農店站(多站),120.231162,22.98758,台灣台南市東區裕農路400號,台南市,東區
統一速邁樂龍潭二加油站(多站),121.228071,24.872387,台灣桃園市龍潭區中興路448號,桃園市,龍潭區
宏佳騰新竹北大店站,120.961431,24.805695,台灣新竹市北區北大路350號,新竹市,北區
中油大埔加油站,121.366463,24.915079,台灣新北市三峽區台3線165號,新北市,三峽區
臺北市前港公園站(多站),121.521316,25.084961,台灣台北市士林區後港街054號,台北市,士林區
全家中壢青埔店站(多站),121.20221,25.00731,台灣桃園市中壢區民權路四段309號,桃園市,中壢區
全聯嘉義民國店站,120.460929,23.475652,台灣嘉義市東區民國路30號,嘉義市,東區
